id1	id2	count1	count2
GBC702736	GBC702735	440	4
GBC702735	GBC702738	4	1
GBC702777	GBC702735	315	4
GBC702736	GBC702738	440	1
GBC702778	GBC702736	54787	440
GBC702736	GBC702813	440	37
GBC702736	GBC702820	440	12
GBC702736	GBC703482	440	1
GBC702781	GBC702738	8	1
GBC702757	GBC702758	17	1
GBC702757	GBC702763	17	3
GBC702757	GBC702770	17	1
GBC702757	GBC702771	17	1
GBC702778	GBC702757	54787	17
GBC702783	GBC702758	374	1
GBC702763	GBC702770	3	1
GBC702763	GBC702771	3	1
GBC702778	GBC702763	54787	3
GBC702763	GBC702864	3	1
GBC702770	GBC702771	1	1
GBC702778	GBC702770	54787	1
GBC702778	GBC702771	54787	1
GBC702773	GBC702775	33	18
GBC702778	GBC702773	54787	33
GBC702783	GBC702773	374	33
GBC702778	GBC702775	54787	18
GBC702783	GBC702775	374	18
GBC702778	GBC702777	54787	315
GBC702777	GBC702779	315	30
GBC702777	GBC702781	315	8
GBC702777	GBC702805	315	1
GBC702777	GBC702868	315	2
GBC702777	GBC702988	315	2
GBC702777	GBC708403	315	1
GBC702777	GBC723758	315	1
GBC702777	GBC1009163	315	2
GBC702778	GBC702779	54787	30
GBC702778	GBC702781	54787	8
GBC702778	GBC702783	54787	374
GBC702778	GBC702791	54787	4
GBC702778	GBC702800	54787	5
GBC702778	GBC702806	54787	13
GBC702778	GBC702813	54787	37
GBC702778	GBC702820	54787	12
GBC702778	GBC702841	54787	6
GBC702778	GBC702850	54787	6
GBC702778	GBC702869	54787	13
GBC702778	GBC702882	54787	5
GBC702778	GBC702989	54787	362
GBC702778	GBC703162	54787	18
GBC702778	GBC703254	54787	17
GBC702778	GBC703491	54787	60
GBC702778	GBC703936	54787	11
GBC702778	GBC708404	54787	34
GBC702778	GBC714333	54787	19
GBC702778	GBC723759	54787	514
GBC702778	GBC1009164	54787	22
GBC702779	GBC702781	30	8
GBC702779	GBC723760	30	1
GBC702781	GBC702785	8	2
GBC702783	GBC702785	374	2
GBC702783	GBC702992	374	8
GBC702783	GBC723763	374	9
GBC702800	GBC702791	5	4
GBC702806	GBC702791	13	4
GBC702806	GBC702800	13	5
GBC702806	GBC702805	13	1
GBC702806	GBC723767	13	1
GBC702806	GBC1009171	13	1
GBC702813	GBC702820	37	12
GBC702841	GBC702850	6	6
GBC702869	GBC702841	13	6
GBC702841	GBC703178	6	1
GBC702869	GBC702850	13	6
GBC702869	GBC702864	13	1
GBC702869	GBC702868	13	2
GBC702869	GBC703508	13	2
GBC702869	GBC1009180	13	1
GBC702989	GBC702882	362	5
GBC702882	GBC723552	5	1
GBC702989	GBC702988	362	2
GBC702989	GBC702992	362	8
GBC702989	GBC703958	362	1
GBC702989	GBC723842	362	3
GBC703162	GBC703143	18	1
GBC703143	GBC703593	1	1
GBC703162	GBC703178	18	1
GBC703162	GBC703254	18	17
GBC703162	GBC703599	18	1
GBC703427	GBC703436	1	1
GBC703491	GBC703482	60	1
GBC703491	GBC703508	60	2
GBC703491	GBC703599	60	1
GBC703491	GBC703936	60	11
GBC703508	GBC1009421	2	1
GBC703593	GBC703599	1	1
GBC703936	GBC703958	11	1
GBC703936	GBC724344	11	4
GBC704759	GBC704439	25	1
GBC704759	GBC704758	25	1
GBC704759	GBC704781	25	1
GBC706284	GBC712246	6	1
GBC729342	GBC707590	5659	1
GBC708404	GBC707973	34	1
GBC707973	GBC714087	1	1
GBC708404	GBC708403	34	1
GBC708404	GBC714333	34	19
GBC709176	GBC709178	1	1
GBC709176	GBC709228	1	1
GBC709231	GBC709178	53	1
GBC709231	GBC709204	53	1
GBC709231	GBC709228	53	1
GBC709231	GBC709237	53	1
GBC709231	GBC709245	53	1
GBC1016683	GBC711089	2	1
GBC711297	GBC711279	29	1
GBC711297	GBC711311	29	1
GBC711297	GBC711323	29	1
GBC711297	GBC711698	29	1
GBC713279	GBC713306	15	1
GBC714333	GBC714087	19	1
GBC714828	GBC714845	14	1
GBC716019	GBC716881	4	1
GBC719493	GBC719267	10	1
GBC719493	GBC719380	10	1
GBC719493	GBC719494	10	1
GBC719493	GBC736609	10	1
GBC720167	GBC720168	1	1
GBC729342	GBC722937	5659	5
GBC734973	GBC722937	29	5
GBC723151	GBC723149	2	1
GBC723253	GBC723258	1	1
GBC723759	GBC723258	514	1
GBC724344	GBC723258	4	1
GBC723759	GBC723507	514	1
GBC723605	GBC723552	2	1
GBC723759	GBC723552	514	1
GBC723842	GBC723552	3	1
GBC723759	GBC723605	514	2
GBC723842	GBC723605	3	2
GBC723759	GBC723758	514	1
GBC723758	GBC723760	1	1
GBC723759	GBC723760	514	1
GBC723759	GBC723763	514	9
GBC723759	GBC723767	514	1
GBC723759	GBC723842	514	3
GBC723759	GBC724344	514	4
GBC723760	GBC723790	1	1
GBC723760	GBC723907	1	1
GBC725534	GBC724679	152	1
GBC725534	GBC725513	152	1
GBC725534	GBC725523	152	2
GBC725534	GBC731606	152	1
GBC726375	GBC728034	3	3
GBC729342	GBC726375	5659	3
GBC730783	GBC726375	39	3
GBC726705	GBC726707	5	1
GBC726705	GBC732156	5	1
GBC727108	GBC727089	11	1
GBC727108	GBC727095	11	1
GBC727542	GBC727465	24	1
GBC727542	GBC727476	24	1
GBC728034	GBC728036	3	1
GBC729342	GBC728034	5659	3
GBC730783	GBC728034	39	3
GBC729376	GBC728036	34	1
GBC728988	GBC728987	3	1
GBC729341	GBC728987	11	1
GBC729342	GBC728988	5659	3
GBC729342	GBC729193	5659	2
GBC729237	GBC729229	42	1
GBC729322	GBC729229	54	1
GBC729237	GBC734951	42	1
GBC729342	GBC729237	5659	42
GBC729237	GBC729401	42	4
GBC729237	GBC729407	42	1
GBC729265	GBC729255	43	1
GBC729255	GBC729309	1	1
GBC729265	GBC729264	43	2
GBC729341	GBC729264	11	2
GBC729265	GBC729271	43	1
GBC729342	GBC729265	5659	43
GBC729265	GBC729388	43	9
GBC729265	GBC729393	43	1
GBC729356	GBC729271	92	1
GBC729271	GBC729394	1	1
GBC729299	GBC729303	3	3
GBC729342	GBC729299	5659	3
GBC729342	GBC729303	5659	3
GBC729314	GBC729309	4	1
GBC729342	GBC729309	5659	1
GBC729376	GBC729309	34	1
GBC729342	GBC729314	5659	4
GBC729376	GBC729314	34	4
GBC729322	GBC729320	54	1
GBC729340	GBC729320	20	1
GBC729342	GBC729322	5659	54
GBC729322	GBC729362	54	2
GBC729322	GBC729365	54	2
GBC729342	GBC729333	5659	7
GBC729356	GBC729333	92	7
GBC729342	GBC729337	5659	46
GBC729337	GBC729350	46	2
GBC729337	GBC729351	46	4
GBC729342	GBC729340	5659	20
GBC729340	GBC729346	20	1
GBC729340	GBC729354	20	2
GBC729342	GBC729341	5659	11
GBC729341	GBC729343	11	1
GBC729341	GBC729344	11	1
GBC729342	GBC729343	5659	1
GBC729342	GBC729344	5659	1
GBC729342	GBC729346	5659	1
GBC729342	GBC729350	5659	2
GBC729342	GBC729351	5659	4
GBC729342	GBC729356	5659	92
GBC729342	GBC729362	5659	2
GBC729342	GBC729365	5659	2
GBC729342	GBC729376	5659	34
GBC729342	GBC729388	5659	9
GBC729342	GBC729393	5659	1
GBC729342	GBC729401	5659	4
GBC729342	GBC729407	5659	1
GBC729342	GBC729511	5659	2
GBC729342	GBC729724	5659	1
GBC729342	GBC730783	5659	39
GBC729342	GBC734973	5659	29
GBC729342	GBC1032848	5659	2
GBC729343	GBC729344	1	1
GBC729351	GBC729350	4	2
GBC729356	GBC729354	92	2
GBC729356	GBC729381	92	2
GBC729356	GBC729394	92	1
GBC729356	GBC730790	92	1
GBC729356	GBC734977	92	1
GBC729362	GBC729365	2	2
GBC729376	GBC729381	34	2
GBC729388	GBC729393	9	1
GBC729393	GBC729394	1	1
GBC729401	GBC729407	4	1
GBC730885	GBC729488	23	1
GBC729511	GBC729724	2	1
GBC730783	GBC730790	39	1
GBC730783	GBC737066	39	1
GBC730885	GBC730888	23	1
GBC730885	GBC730897	23	1
GBC734420	GBC734422	1	1
GBC734945	GBC734951	1	1
GBC734973	GBC734951	29	1
GBC734973	GBC734977	29	1
GBC734973	GBC737066	29	1
GBC739850	GBC737958	8	1
GBC740454	GBC745963	27	1
GBC761910	GBC740454	4285	27
GBC740454	GBC778378	27	3
GBC740454	GBC797844	27	4
GBC816522	GBC740567	75	1
GBC741074	GBC741071	28	1
GBC748636	GBC743301	6131	36
GBC743301	GBC748740	36	1
GBC743301	GBC754301	36	2
GBC743301	GBC759534	36	3
GBC743526	GBC1043005	12	3
GBC749524	GBC743872	1147	14
GBC743872	GBC743885	14	1
GBC744743	GBC745771	2	2
GBC744743	GBC746928	2	1
GBC748636	GBC744743	6131	2
GBC744743	GBC748740	2	1
GBC745771	GBC746928	2	1
GBC748636	GBC745771	6131	2
GBC745771	GBC748740	2	1
GBC765673	GBC745963	10	1
GBC746194	GBC747385	1	1
GBC749524	GBC746194	1147	1
GBC746659	GBC746652	19	1
GBC746659	GBC748065	19	2
GBC1046584	GBC746867	4	1
GBC748636	GBC746928	6131	1
GBC746928	GBC748740	1	1
GBC749524	GBC747385	1147	1
GBC823847	GBC747483	16	1
GBC749524	GBC747819	1147	1
GBC747819	GBC747820	1	1
GBC747820	GBC749526	1	1
GBC747992	GBC747999	41	1
GBC748636	GBC747992	6131	41
GBC747992	GBC748740	41	1
GBC747992	GBC749167	41	4
GBC747992	GBC749703	41	1
GBC748648	GBC747999	6	1
GBC748164	GBC748272	2	1
GBC748636	GBC748164	6131	2
GBC748164	GBC748740	2	1
GBC748878	GBC748164	41	2
GBC748636	GBC748272	6131	1
GBC748272	GBC748740	1	1
GBC748878	GBC748272	41	1
GBC748633	GBC748386	36	1
GBC748633	GBC748476	36	1
GBC748636	GBC748488	6131	1
GBC748488	GBC748740	1	1
GBC748636	GBC748551	6131	1
GBC748551	GBC748740	1	1
GBC748591	GBC748602	2	1
GBC748636	GBC748591	6131	2
GBC748591	GBC748740	2	1
GBC748636	GBC748602	6131	1
GBC748602	GBC748740	1	1
GBC748636	GBC748624	6131	1
GBC748624	GBC748740	1	1
GBC748636	GBC748630	6131	37
GBC748630	GBC748645	37	3
GBC748630	GBC748648	37	6
GBC748630	GBC748740	37	1
GBC748630	GBC748876	37	1
GBC748636	GBC748633	6131	36
GBC748633	GBC748641	36	1
GBC748633	GBC748643	36	1
GBC748633	GBC748740	36	1
GBC748636	GBC748640	6131	3
GBC748636	GBC748641	6131	1
GBC748636	GBC748643	6131	1
GBC748636	GBC748645	6131	3
GBC748636	GBC748648	6131	6
GBC748636	GBC748651	6131	1
GBC748636	GBC748740	6131	1
GBC748636	GBC748736	6131	2
GBC748636	GBC748804	6131	2
GBC748636	GBC748878	6131	41
GBC748636	GBC749167	6131	4
GBC748636	GBC749703	6131	1
GBC748636	GBC754301	6131	2
GBC748636	GBC759534	6131	3
GBC748636	GBC783617	6131	2
GBC748636	GBC803472	6131	4
GBC748636	GBC1048847	6131	45
GBC748640	GBC748740	3	1
GBC748640	GBC1048849	3	1
GBC748641	GBC748643	1	1
GBC748641	GBC748740	1	1
GBC748643	GBC748740	1	1
GBC748648	GBC748645	6	3
GBC748645	GBC748740	3	1
GBC748648	GBC748740	6	1
GBC748651	GBC748740	1	1
GBC748736	GBC748740	2	1
GBC748736	GBC748804	2	2
GBC748804	GBC748740	2	1
GBC748878	GBC748740	41	1
GBC749167	GBC748740	4	1
GBC748740	GBC749703	1	1
GBC754301	GBC748740	2	1
GBC759534	GBC748740	3	1
GBC783617	GBC748740	2	1
GBC803472	GBC748740	4	1
GBC1048847	GBC748740	45	1
GBC748878	GBC748876	41	1
GBC749167	GBC749703	4	1
GBC749505	GBC749317	7	1
GBC749325	GBC749317	10	1
GBC749524	GBC749325	1147	10
GBC749325	GBC749708	10	3
GBC749325	GBC749352	10	1
GBC749325	GBC749365	10	1
GBC749352	GBC749365	1	1
GBC749365	GBC749599	1	1
GBC749524	GBC749430	1147	8
GBC749430	GBC749619	8	3
GBC749430	GBC767374	8	1
GBC749430	GBC1049691	8	1
GBC749430	GBC749431	8	1
GBC749430	GBC749433	8	1
GBC749431	GBC749526	1	1
GBC749529	GBC749433	2	1
GBC749524	GBC749476	1147	3
GBC749476	GBC749550	3	1
GBC749524	GBC749498	1147	1
GBC749524	GBC749505	1147	7
GBC749505	GBC749546	7	1
GBC749524	GBC749619	1147	3
GBC749524	GBC749708	1147	3
GBC749524	GBC803948	1147	1
GBC749524	GBC891057	1147	1
GBC749524	GBC966120	1147	1
GBC749524	GBC1049730	1147	1
GBC749524	GBC749526	1147	1
GBC749524	GBC749529	1147	2
GBC749524	GBC749533	1147	1
GBC749524	GBC749539	1147	1
GBC749524	GBC749546	1147	1
GBC749524	GBC749550	1147	1
GBC749524	GBC749599	1147	1
GBC749529	GBC749533	2	1
GBC749599	GBC966137	1	1
GBC750591	GBC751146	1	1
GBC751115	GBC751062	576	7
GBC751062	GBC751148	7	1
GBC751115	GBC751086	576	1
GBC751115	GBC751108	576	6
GBC751115	GBC751112	576	1
GBC751118	GBC751112	2	1
GBC751115	GBC751274	576	1
GBC751115	GBC751325	576	1
GBC751115	GBC751403	576	2
GBC751115	GBC753607	576	1
GBC751115	GBC805038	576	4
GBC751115	GBC967675	576	3
GBC751115	GBC751118	576	2
GBC751115	GBC751146	576	1
GBC751115	GBC751148	576	1
GBC768747	GBC751212	29	1
GBC751274	GBC751325	1	1
GBC751403	GBC751274	2	1
GBC751274	GBC752536	1	1
GBC751274	GBC751277	1	1
GBC751403	GBC751325	2	1
GBC769918	GBC752184	6	1
GBC752184	GBC752186	1	1
GBC769921	GBC752186	376	1
GBC752186	GBC786468	1	1
GBC770038	GBC752227	529	2
GBC752227	GBC786481	2	2
GBC752227	GBC969199	2	1
GBC752968	GBC752644	19	1
GBC828844	GBC753255	33	1
GBC759534	GBC754301	3	2
GBC754754	GBC754739	58	1
GBC899000	GBC754739	5026	1
GBC972241	GBC754739	2	1
GBC754754	GBC754761	58	1
GBC754754	GBC754768	58	1
GBC754754	GBC754802	58	1
GBC830993	GBC754754	154	58
GBC899531	GBC754754	448842	58
GBC754754	GBC900393	58	16
GBC754754	GBC937262	58	2
GBC972430	GBC754754	1008	58
GBC899626	GBC754761	1303	1
GBC972468	GBC754761	7	1
GBC831049	GBC754768	2	1
GBC899774	GBC754768	1548	1
GBC972538	GBC754768	10	1
GBC900369	GBC754802	135	1
GBC790021	GBC754873	6187	4
GBC808463	GBC754873	7	4
GBC754954	GBC754922	10	1
GBC756226	GBC755980	114	5
GBC756226	GBC756209	114	3
GBC756226	GBC756220	114	1
GBC756226	GBC756224	114	1
GBC756226	GBC756242	114	1
GBC756226	GBC756287	114	1
GBC756226	GBC757722	114	1
GBC756226	GBC1055600	114	1
GBC773537	GBC756605	407	3
GBC832559	GBC756605	245	3
GBC757009	GBC757014	1	1
GBC810302	GBC757012	2565	1
GBC757012	GBC757014	1	1
GBC758672	GBC758891	4	1
GBC775718	GBC758672	231	4
GBC835448	GBC759566	13	1
GBC1058875	GBC759915	6	2
GBC761910	GBC760764	4285	16
GBC760764	GBC763109	16	4
GBC836695	GBC760938	15	1
GBC765300	GBC761089	2	1
GBC909131	GBC761089	43	1
GBC761610	GBC761272	4	1
GBC761910	GBC761272	4285	1
GBC762391	GBC761272	53	1
GBC909389	GBC761500	190	1
GBC761910	GBC761610	4285	4
GBC762391	GBC761610	53	4
GBC761682	GBC1060183	2	1
GBC761910	GBC761807	4285	38
GBC761807	GBC762048	38	4
GBC761807	GBC762145	38	1
GBC761886	GBC761846	17	1
GBC770038	GBC761868	529	2
GBC761868	GBC774610	2	1
GBC761910	GBC761886	4285	17
GBC761886	GBC761955	17	1
GBC761910	GBC761909	4285	1
GBC761922	GBC761909	19	1
GBC761910	GBC762000	4285	20
GBC761910	GBC762048	4285	4
GBC761910	GBC762145	4285	1
GBC761910	GBC762391	4285	53
GBC761910	GBC763109	4285	4
GBC761910	GBC765673	4285	10
GBC761910	GBC774644	4285	1
GBC761910	GBC778378	4285	3
GBC761910	GBC797844	4285	4
GBC761910	GBC981343	4285	1
GBC761910	GBC1060364	4285	33
GBC761910	GBC761912	4285	1
GBC761910	GBC761913	4285	2
GBC761910	GBC761914	4285	1
GBC761910	GBC761915	4285	4
GBC761910	GBC761916	4285	1
GBC761910	GBC761920	4285	2
GBC761910	GBC761922	4285	19
GBC761910	GBC761935	4285	7
GBC761910	GBC761944	4285	1
GBC761910	GBC761951	4285	8
GBC761910	GBC761953	4285	1
GBC761910	GBC761955	4285	1
GBC761910	GBC761980	4285	1
GBC761913	GBC761912	2	1
GBC761915	GBC761914	4	1
GBC761914	GBC761916	1	1
GBC761915	GBC761916	4	1
GBC761922	GBC762003	19	1
GBC761951	GBC761944	8	1
GBC761944	GBC761953	1	1
GBC761951	GBC761953	8	1
GBC762000	GBC762407	20	2
GBC762000	GBC1060381	20	2
GBC762000	GBC762003	20	1
GBC762048	GBC762145	4	1
GBC762391	GBC762407	53	2
GBC762391	GBC1060553	53	1
GBC837403	GBC762427	11	1
GBC764547	GBC764559	26	1
GBC764547	GBC764768	26	1
GBC839113	GBC765300	5	2
GBC912487	GBC765300	5943	2
GBC985050	GBC765300	48	2
GBC765673	GBC774644	10	1
GBC839875	GBC766741	4	1
GBC914022	GBC766741	6652	1
GBC987346	GBC766741	52	1
GBC768320	GBC768183	4	1
GBC769867	GBC768183	3	1
GBC769921	GBC768202	376	4
GBC768202	GBC771225	4	1
GBC768314	GBC768315	1	1
GBC770026	GBC768315	3	1
GBC768320	GBC768315	4	1
GBC770038	GBC768320	529	4
GBC773537	GBC768549	407	1
GBC840544	GBC768549	2	1
GBC768747	GBC768823	29	1
GBC991498	GBC769537	16	1
GBC769920	GBC769740	3	1
GBC769740	GBC769741	1	1
GBC769921	GBC769741	376	1
GBC770038	GBC769782	529	6
GBC769782	GBC992395	6	1
GBC770038	GBC769867	529	3
GBC769921	GBC769879	376	4
GBC769918	GBC769919	6	1
GBC769921	GBC769918	376	6
GBC769920	GBC770469	3	1
GBC769921	GBC769920	376	3
GBC769920	GBC769923	3	2
GBC769921	GBC771225	376	1
GBC769921	GBC786468	376	1
GBC769921	GBC917364	376	1
GBC769921	GBC992516	376	3
GBC769921	GBC769923	376	2
GBC769921	GBC769961	376	1
GBC770026	GBC1068186	3	1
GBC770038	GBC770026	529	3
GBC770033	GBC992539	2	1
GBC770038	GBC770033	529	2
GBC770033	GBC770044	2	2
GBC770038	GBC770037	529	1
GBC770038	GBC774610	529	1
GBC770038	GBC786481	529	2
GBC770038	GBC992540	529	3
GBC770038	GBC770044	529	2
GBC770038	GBC770064	529	1
GBC770038	GBC770091	529	1
GBC771339	GBC1070523	24	5
GBC790048	GBC772461	7	1
GBC808473	GBC772461	2	1
GBC773139	GBC773144	4	1
GBC773139	GBC1071902	4	1
GBC773537	GBC773520	407	1
GBC842839	GBC773520	4	1
GBC773537	GBC773530	407	4
GBC773530	GBC773550	4	1
GBC842882	GBC773530	223	4
GBC773537	GBC773534	407	1
GBC842889	GBC773534	8	1
GBC773537	GBC773540	407	1
GBC773537	GBC773541	407	1
GBC773537	GBC773545	407	1
GBC773537	GBC773550	407	1
GBC773537	GBC773590	407	1
GBC773537	GBC773624	407	1
GBC773537	GBC773663	407	1
GBC773537	GBC773674	407	1
GBC842903	GBC773537	29975	407
GBC773537	GBC843150	407	2
GBC773537	GBC921479	407	19
GBC773537	GBC997364	407	7
GBC773540	GBC791499	1	1
GBC842907	GBC773540	7	1
GBC842908	GBC773541	68	1
GBC842920	GBC773545	5	1
GBC842936	GBC773550	22	1
GBC843052	GBC773590	91	1
GBC773624	GBC773663	1	1
GBC843101	GBC773624	21	1
GBC843160	GBC773663	8	1
GBC843194	GBC773674	11	1
GBC774610	GBC774623	1	1
GBC774644	GBC1073029	1	1
GBC775718	GBC775665	231	2
GBC775718	GBC775690	231	2
GBC775718	GBC775707	231	2
GBC775718	GBC775712	231	1
GBC775718	GBC775716	231	2
GBC775718	GBC775723	231	1
GBC775718	GBC775839	231	1
GBC844719	GBC775780	195	1
GBC781483	GBC777662	228	3
GBC846994	GBC777711	50	2
GBC847494	GBC777917	8	1
GBC797637	GBC778192	348	1
GBC797844	GBC778378	4	3
GBC782050	GBC778654	10	1
GBC848505	GBC778654	5	1
GBC782479	GBC778986	195	1
GBC778986	GBC798563	1	1
GBC780279	GBC784202	11	1
GBC790021	GBC780279	6187	11
GBC780279	GBC795122	11	7
GBC781483	GBC781455	228	2
GBC781541	GBC781455	3	2
GBC781455	GBC781568	2	2
GBC781483	GBC781474	228	1
GBC781483	GBC781479	228	1
GBC781479	GBC781489	1	1
GBC781483	GBC781480	228	1
GBC781483	GBC781489	228	1
GBC781483	GBC781506	228	1
GBC781483	GBC781541	228	3
GBC781483	GBC781568	228	2
GBC781483	GBC784611	228	1
GBC781483	GBC801089	228	1
GBC781541	GBC781568	3	2
GBC781831	GBC1081667	1	1
GBC782050	GBC782042	10	1
GBC853347	GBC782042	5	1
GBC853365	GBC782050	579	10
GBC782479	GBC782311	195	1
GBC782474	GBC782459	2	1
GBC782479	GBC782472	195	1
GBC782472	GBC782487	1	1
GBC782479	GBC782474	195	2
GBC782479	GBC782477	195	1
GBC782479	GBC782487	195	1
GBC782479	GBC782524	195	1
GBC854568	GBC782653	347	3
GBC803472	GBC783617	4	2
GBC790021	GBC784202	6187	1
GBC795122	GBC784202	7	1
GBC784611	GBC784612	1	1
GBC785803	GBC785808	1	1
GBC1012325	GBC787148	54	1
GBC859678	GBC787703	7	1
GBC788630	GBC788925	1	1
GBC790021	GBC788630	6187	1
GBC790692	GBC788630	3	1
GBC790021	GBC788925	6187	1
GBC790692	GBC788925	3	1
GBC788925	GBC807958	1	1
GBC788972	GBC788961	16	2
GBC789330	GBC789170	3	2
GBC790021	GBC789170	6187	2
GBC790021	GBC789330	6187	3
GBC790021	GBC789559	6187	5
GBC790294	GBC789559	9	5
GBC789735	GBC789725	71	4
GBC789988	GBC789725	68	4
GBC789735	GBC789738	71	1
GBC789735	GBC789754	71	1
GBC790021	GBC789735	6187	71
GBC789735	GBC790167	71	8
GBC789735	GBC790202	71	4
GBC789735	GBC790233	71	1
GBC789735	GBC795055	71	1
GBC789735	GBC808381	71	2
GBC789738	GBC790030	1	1
GBC790087	GBC789754	7	1
GBC789754	GBC860829	1	1
GBC789808	GBC789866	3	1
GBC790021	GBC789808	6187	3
GBC789808	GBC808402	3	1
GBC789866	GBC789870	1	1
GBC790021	GBC789866	6187	1
GBC933065	GBC789866	2	1
GBC789870	GBC790030	1	1
GBC790021	GBC789911	6187	2
GBC790087	GBC789911	7	2
GBC789923	GBC790013	1	1
GBC790021	GBC789938	6187	2
GBC789938	GBC1014945	2	1
GBC789988	GBC790001	68	1
GBC790021	GBC789988	6187	68
GBC789988	GBC790057	68	5
GBC789988	GBC790065	68	3
GBC789988	GBC790079	68	1
GBC789988	GBC790683	68	2
GBC789988	GBC795110	68	1
GBC790048	GBC790001	7	1
GBC790001	GBC808456	1	1
GBC790009	GBC790013	1	1
GBC790021	GBC790009	6187	1
GBC790021	GBC790013	6187	1
GBC790021	GBC790019	6187	1
GBC790021	GBC790027	6187	4
GBC790021	GBC790030	6187	1
GBC790021	GBC790035	6187	3
GBC790021	GBC790042	6187	1
GBC790021	GBC790048	6187	7
GBC790021	GBC790057	6187	5
GBC790021	GBC790065	6187	3
GBC790021	GBC790087	6187	7
GBC790021	GBC790167	6187	8
GBC790021	GBC790202	6187	4
GBC790021	GBC790294	6187	9
GBC790021	GBC790692	6187	3
GBC790021	GBC795122	6187	7
GBC790021	GBC808463	6187	7
GBC790021	GBC860853	6187	1
GBC790021	GBC933076	6187	12
GBC790021	GBC1014969	6187	12
GBC790021	GBC1088166	6187	3
GBC790027	GBC790030	4	1
GBC790029	GBC790030	1	1
GBC790030	GBC790089	1	1
GBC790030	GBC808466	1	1
GBC1014971	GBC790030	2	1
GBC790035	GBC790042	3	1
GBC790048	GBC790035	7	3
GBC790035	GBC1014972	3	1
GBC790048	GBC790042	7	1
GBC790048	GBC790092	7	2
GBC790048	GBC795127	7	1
GBC790048	GBC808473	7	2
GBC790048	GBC1088177	7	1
GBC790057	GBC790065	5	3
GBC790057	GBC1014981	5	1
GBC790087	GBC790079	7	1
GBC790087	GBC790089	7	1
GBC790087	GBC790092	7	2
GBC790167	GBC790202	8	4
GBC790167	GBC808498	8	1
GBC790294	GBC790233	9	1
GBC790294	GBC808558	9	1
GBC790294	GBC1015082	9	1
GBC790692	GBC790683	3	2
GBC790692	GBC933317	3	1
GBC790692	GBC1015400	3	1
GBC791937	GBC862331	2	1
GBC934268	GBC791937	1148	2
GBC791937	GBC1016342	2	2
GBC794303	GBC794306	21	1
GBC794303	GBC794311	21	1
GBC794303	GBC794324	21	1
GBC795122	GBC795055	7	1
GBC795081	GBC795128	1	1
GBC795122	GBC795110	7	1
GBC795122	GBC795127	7	1
GBC795127	GBC795128	1	1
GBC795596	GBC795581	7	1
GBC937972	GBC796214	1039	2
GBC796214	GBC1021280	2	1
GBC797637	GBC796248	348	6
GBC796248	GBC798670	6	1
GBC797637	GBC797278	348	2
GBC797637	GBC797495	348	1
GBC797637	GBC797601	348	2
GBC797637	GBC797632	348	6
GBC797637	GBC798670	348	1
GBC797637	GBC797657	348	1
GBC797637	GBC797687	348	1
GBC797844	GBC1095003	4	1
GBC868846	GBC798874	2	1
GBC870770	GBC800822	463	12
GBC800822	GBC800833	12	1
GBC801089	GBC801097	1	1
GBC876475	GBC806173	52	1
GBC876568	GBC806257	77	1
GBC876681	GBC806361	85	1
GBC806841	GBC806837	5	1
GBC877238	GBC807010	20	1
GBC807540	GBC807524	5	1
GBC808463	GBC807958	7	1
GBC879087	GBC808275	410	4
GBC808275	GBC951161	4	1
GBC808275	GBC1034007	4	1
GBC808340	GBC1034116	1	1
GBC808463	GBC808381	7	2
GBC808381	GBC808498	2	1
GBC808463	GBC808402	7	1
GBC808418	GBC808473	2	2
GBC808418	GBC1034154	2	1
GBC808473	GBC808456	2	1
GBC808463	GBC808466	7	1
GBC808463	GBC808473	7	2
GBC808463	GBC808498	7	1
GBC808463	GBC808558	7	1
GBC808463	GBC951416	7	3
GBC808463	GBC1034163	7	1
GBC808463	GBC1108144	7	1
GBC808466	GBC1108146	1	1
GBC808473	GBC808562	2	1
GBC808473	GBC1108148	2	1
GBC808530	GBC808521	2	1
GBC808558	GBC808562	1	1
GBC1034206	GBC808562	2	1
GBC879632	GBC808940	24	1
GBC808940	GBC951893	1	1
GBC810302	GBC809405	2565	2
GBC810194	GBC1035102	18	1
GBC810302	GBC810194	2565	18
GBC810194	GBC810390	18	1
GBC810229	GBC810238	2	2
GBC810302	GBC810229	2565	2
GBC810365	GBC810229	4	2
GBC810302	GBC810238	2565	2
GBC810365	GBC810238	4	2
GBC810243	GBC810331	1	1
GBC810280	GBC810536	1	1
GBC810284	GBC810280	19	1
GBC810298	GBC810280	21	1
GBC810284	GBC810287	19	1
GBC810284	GBC810294	19	1
GBC810302	GBC810284	2565	19
GBC810284	GBC810335	19	3
GBC810284	GBC810338	19	1
GBC810284	GBC810435	19	1
GBC810287	GBC810313	1	1
GBC810287	GBC810336	1	1
GBC810327	GBC810294	4	1
GBC810296	GBC810297	1	1
GBC810298	GBC810296	21	1
GBC810298	GBC810297	21	1
GBC810301	GBC810297	2	1
GBC810302	GBC810298	2565	21
GBC810298	GBC810304	21	1
GBC810302	GBC810301	2565	2
GBC810302	GBC810549	2565	3
GBC810302	GBC812838	2565	1
GBC810302	GBC813652	2565	2
GBC810302	GBC952625	2565	1
GBC810302	GBC1035113	2565	6
GBC810302	GBC1109564	2565	8
GBC810302	GBC810304	2565	1
GBC810302	GBC810313	2565	1
GBC810302	GBC810327	2565	4
